Asset ID	count	Event Time	Event Date	Class Structure	Class Structure ID	Material	Nominal Size (mm)	Soil Class	Soil Description	Grant Description	Pipe Inside Diameter (mm)	Pipe Material	Pipe Shape	Construction Date (YYYYMMDD)	Pipe Lining	Date Insulated	Tapping Status	Road Name	Road Type	Pipe Length (m)	Pipe Status	Height Start of Pipe (meters above sea level)	Height End of Pipe (meters above sea level)	Latitude Start of Pipe	Lattitude End of Pipe	Longitude Start of Pipe	Longitude End of Pipe	Distribution Zone ID	Water Quality Zone ID	Description	Failure Code	Failure Description	Job Plan	Job Plan Number	Service Location Id	Formatted Address	City	Post Code	Latitude	Longitude	months_break
1129164	1	18:37:00.0000000	2011-05-02	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	100	EX	Moderate shrink/swell potential.	Clay.	100	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	2003-07-02	NONE	(null)	YES	THROUGH	ROAD	131.0260	INTEGRITY	55.2400	60.7379	-37.84767695	-37.84676964	145.08761706	145.08846398	1550550338	1125029139	REPAIR BURST WATER MAIN	UNKN	UNKN			1088764	16 THROUGH ROAD CAMBERWELL 3124	CAMBERWELL	3124	-37.84750388	145.08758170	31
1129186	1	09:57:00.0000000	2014-09-25	Repair Leaking Water Main	WRLEAK	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	100	EX	Moderate shrink/swell potential.	Clay.	100	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	1998-10-19	NONE	(null)	YES	WEBB	STREET	74.2135	INTEGRITY	53.6611	47.8515	-37.84732194	-37.84798606	145.06712290	145.06706527	1551037223	1125029165	Fault,Water (Drinking And Ndw) Works,Service,Naturestrip,Leaking,Not Urgent,Highly Visible	UNKN	UNKN	Water Repair Service	WSLREPAIR	1093718	25 WEBB STREET GLEN IRIS 3146	GLEN IRIS	3146	-37.84789169	145.06718310	63
1130112	1	17:04:00.0000000	2005-01-25	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	100	SE	Low shrink/swell potential.	Silty Soil.	100	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	1998-09-24	NONE	(null)	YES	BATH	ROAD	67.0956	INTEGRITY	70.2000	74.1700	-37.85572123	-37.85580450	145.09128174	145.09203692	1550536288	1125029165	REP BURST 0-1.5M DEEP, <100DIA	UNKN	UNKN			1099218	86 BATH ROAD GLEN IRIS 3146	GLEN IRIS	3146	-37.85590096	145.09189980	26
1130870	1	10:12:00.0000000	2011-04-08	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	100	EX	Moderate shrink/swell potential.	Clay.	100	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	2001-06-15	NONE	(null)	YES	GALLIPOLI	PARADE	75.7312	INTEGRITY	39.1500	41.0400	-37.74501644	-37.74452240	144.93647990	144.93699947	1550536336	1125029158	REPAIR LEAKING WATER MAIN	UNKN	UNKN			1045827	5 GALLIPOLI PARADE PASCOE VALE SOUTH 3044	PASCOE VALE SOUTH	3044	-37.74456503	144.93672930	40
1130873	1	22:07:00.0000000	2003-01-01	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	100	EX	Moderate shrink/swell potential.	Clay.	100	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	2001-06-15	NONE	(null)	YES	REYNOLDS	STREET	91.1768	INTEGRITY	54.6800	51.8000	-37.74349825	-37.74430870	144.93938230	144.93921338	1550536336	1125029158	REP BURST 0-1.5M DEEP, <100DIA	UNKN	UNKN			1045597				(null)	(null)	7
1131570	1	14:30:00.0000000	2006-07-17	Repair Burst Water Main	WRBRST	MILD STEEL CEMENT LINED	150	VE	Very high shrink/swell potential.	Expansive Clay.	150	MILD STEEL CEMENT LINED	CIRCULAR	2001-03-14	NONE	(null)	YES	LATROBE	AVENUE	17.5509	INTEGRITY	31.6800	31.8000	-37.78134975	-37.78150332	145.02787715	145.02792464	1550536422	1125029157	REP LK 1.5M DEEP NON MS 100DIA	UNKN	UNKN			1069572	667-671 HEIDELBERG ROAD ALPHINGTON 3078	ALPHINGTON	3078	-37.78121063	145.02792020	22
1132483	1	12:43:00.0000000	2010-02-19	Repair Burst Water Main	WRBRST	POLYETHYLENE(SOLID WALL, HIGH DENSITY)	180	EX	Moderate shrink/swell potential.	Clay.	180	POLYETHYLENE(SOLID WALL, HIGH DENSITY)	CIRCULAR	2001-02-02	NONE	(null)	YES	QUEENS	PARADE	165.2520	INTEGRITY	73.0000	72.9103	-37.71877996	-37.71898599	144.96416840	144.96602469	1551074748	1125029159	REPAIR LEAKING WATER MAIN	UNKN	UNKN			1542066	12 PRINCESS STREET FAWKNER 3060	FAWKNER	3060	-37.71869428	144.96426380	36
1132774	1	16:00:00.0000000	2010-10-03	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	100	VE	Very high shrink/swell potential.	Expansive Clay.	100	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	2000-07-17	NONE	(null)	YES	BENDIGO	STREET	223.3961	INTEGRITY	75.7560	77.0000	-37.72341832	-37.72371759	144.93704492	144.93955069	1551074748	1125029159	REPAIR LEAKING WATER MAIN	UNKN	UNKN			1053643	18 BENDIGO STREET PASCOE VALE 3044	PASCOE VALE	3044	-37.72339700	144.93780480	41
1133468	1	15:21:00.0000000	2014-07-22	Repair Burst Water Main	WRBRST	POLYETHYLENE(SOLID WALL, HIGH DENSITY)	125	VE	Very high shrink/swell potential.	Expansive Clay.	125	POLYETHYLENE(SOLID WALL, HIGH DENSITY)	CIRCULAR	2002-07-22	NONE	(null)	YES	BOUNDARY	ROAD	98.2724	INTEGRITY	78.1271	77.7400	-37.71702639	-37.71690741	144.94071849	144.93961401	1551074748	1125029159	REPAIR LEAKING WATER MAIN	UNKN	UNKN			1053940	161 BOUNDARY ROAD PASCOE VALE 3044	PASCOE VALE	3044	-37.71710736	144.94041830	48
1135359	1	16:06:00.0000000	2001-07-09	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	100	VE	Very high shrink/swell potential.	Expansive Clay.	100	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	1998-08-12	NONE	(null)	YES	LIVERPOOL	STREET	284.0732	INTEGRITY	60.0000	60.5412	-37.74732366	-37.74478879	144.95227326	144.95271851	1550536336	1125029158	REP LK 1.5M DEEP NON MS 100DIA	UNKN	UNKN			1043936	2 LIVERPOOL STREET COBURG 3058	COBURG	3058	-37.74693000	144.95245030	12
1135361	1	14:22:00.0000000	1998-11-27	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	100	VE	Very high shrink/swell potential.	Expansive Clay.	100	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	1998-03-27	NONE	(null)	YES	LASCELLES	STREET	406.5162	INTEGRITY	62.0123	60.6611	-37.74346975	-37.74708936	144.95098063	144.95035148	1550536336	1125029158	REP BURST MNS UPTO 100 DTH>2-3	UNKN	UNKN			1044048	28 LASCELLES STREET COBURG 3058	COBURG	3058	-37.74529669	144.95077030	3
1136946	1	15:56:00.0000000	2009-09-11	Repair Burst Water Main	WRBRST	UPVC - MODIFIED	150	EX	Moderate shrink/swell potential.	Clay.	150	UPVC - MODIFIED	CIRCULAR	2002-11-19	NONE	(null)	YES	UNKNOWN	STREET	340.4001	INTEGRITY	127.6400	130.9200	-37.66588857	-37.66402082	144.96760764	144.96619666	1550536408	1125029156	REPAIR LEAKING WATER MAIN	UNKN	UNKN			1607885	1A RANDOR STREET CAMPBELLFIELD 3061	CAMPBELLFIELD	3061	-37.66595390	144.96733900	27
1136964	1	21:26:00.0000000	2013-10-22	Repair Burst Water Main	WRBRST	POLYETHYLENE(SOLID WALL, HIGH DENSITY)	125	EX	Moderate shrink/swell potential.	Clay.	125	POLYETHYLENE(SOLID WALL, HIGH DENSITY)	CIRCULAR	2000-05-02	NONE	(null)	YES	NORMANBY	ROAD	218.6820	INTEGRITY	72.9030	61.2920	-37.80943980	-37.80749354	145.05355905	145.05394529	1550550338	1125029139	REPAIR BURST WATER MAIN	UNKN	UNKN			1033635	35 NORMANBY ROAD KEW 3101	KEW	3101	-37.80734289	145.05379280	54
1137664	1	11:27:00.0000000	2013-09-07	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	100	VE	Very high shrink/swell potential.	Expansive Clay.	100	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	2000-09-27	NONE	(null)	YES	STANLEY	STREET	116.7228	INTEGRITY	44.8800	48.4100	-37.76323677	-37.76309789	145.03747112	145.03615898	1550626060	1125029151	REPAIR LEAKING WATER MAIN	UNKN	UNKN			1149517	33 STANLEY STREET IVANHOE 3079	IVANHOE	3079	-37.76325108	145.03662750	52
1137683	1	17:34:00.0000000	2013-02-01	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	100	VE	Very high shrink/swell potential.	Expansive Clay.	100	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	2003-04-10	NONE	(null)	YES	VICTORIA	ROAD	92.9533	INTEGRITY	48.5519	47.8100	-37.76257159	-37.76174664	145.01266995	145.01282529	1550536422	1125029157	REPAIR LEAKING WATER MAIN	UNKN	UNKN			1056627	280 VICTORIA ROAD THORNBURY 3071	THORNBURY	3071	-37.76222665	145.01287470	39
1137702	1	17:19:00.0000000	2006-07-14	Repair Burst Water Main	WRBRST	MEDIUM DENSITY POLYETHYLENE	180	EX	Moderate shrink/swell potential.	Clay.	180	MEDIUM DENSITY POLYETHYLENE	CIRCULAR	2005-09-08	NONE	(null)	YES	JUKES	ROAD	15.8572	INTEGRITY	83.0000	83.0000	-37.70186912	-37.70188909	144.96784357	144.96802162	1551072572	1125029159	REP LK 1.5DEEP NON MS <150DIA	UNKN	UNKN			1195126	86 JUKES ROAD FAWKNER 3060	FAWKNER	3060	-37.70193026	144.96944390	4
1137729	1	15:12:00.0000000	2007-06-22	Repair Burst Water Main	WRBRST	POLYETHYLENE(SOLID WALL, HIGH DENSITY)	125	VE	Very high shrink/swell potential.	Expansive Clay.	125	POLYETHYLENE(SOLID WALL, HIGH DENSITY)	CIRCULAR	1999-06-02	NONE	(null)	YES	BURNLEIGH	DRIVE	4.0452	MIGRATED	104.1400	104.1238	-37.69341925	-37.69338579	144.89166440	144.89168259	1551076385	1125029159	REP LK 1.5M DEEP NON MS 100DIA	UNKN	UNKN			1182761	38 BURNLEIGH DRIVE GLADSTONE PARK 3043	GLADSTONE PARK	3043	-37.69337761	144.89193530	32
1137736	1	12:59:00.0000000	2005-10-20	Repair Burst Water Main	WRBRST	UPVC - MODIFIED	100	VE	Very high shrink/swell potential.	Expansive Clay.	100	UPVC - MODIFIED	CIRCULAR	2004-11-09	NONE	(null)	YES	VAUCLUSE	AVENUE	55.5925	INTEGRITY	101.6299	101.1900	-37.69665311	-37.69707929	144.89307110	144.89340222	1551076385	1125029159	REP LK 1.5M DEEP NON MS 100DIA	UNKN	UNKN			1207149	5 VAUCLUSE AVENUE GLADSTONE PARK 3043	GLADSTONE PARK	3043	-37.69692060	144.89352480	4
1137946	1	22:53:00.0000000	2005-03-18	Repair Burst Water Main	WRBRST	UPVC - MODIFIED	100	EX	Moderate shrink/swell potential.	Clay.	100	UPVC - MODIFIED	CIRCULAR	2003-05-29	NONE	(null)	YES	SNELL	GROVE	146.1877	INTEGRITY	74.5800	76.8700	-37.71762710	-37.71732659	144.92294745	144.92454806	1551074748	1125029159	REP LK 1.5M DEEP NON MS 100DIA	UNKN	UNKN			1685517	83 SNELL GROVE OAK PARK 3046	OAK PARK	3046	-37.71784814	144.92307460	7
1138646	1	14:20:00.0000000	2012-05-29	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	125	EX	Moderate shrink/swell potential.	Clay.	125	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	2001-05-18	NONE	(null)	YES	AUSTIN	CRESCENT	154.9853	INTEGRITY	72.7363	66.9200	-37.72403364	-37.72539599	144.93054966	144.93028362	1551074748	1125029159	REPAIR LEAKING WATER MAIN	UNKN	UNKN			1183660	44 AUSTIN CRESCENT PASCOE VALE 3044	PASCOE VALE	3044	-37.72530639	144.93054730	44
1138685	1	13:02:00.0000000	2009-03-05	Repair Burst Water Main	WRBRST	UPVC - MODIFIED	100	EX	Moderate shrink/swell potential.	Clay.	100	UPVC - MODIFIED	CIRCULAR	2005-01-20	NONE	(null)	YES	SEFTON	STREET	123.7290	INTEGRITY	74.2800	72.7143	-37.72322043	-37.72305030	144.92753773	144.92615076	1551074748	1125029159	REPAIR BURST WATER MAIN	UNKN	UNKN			1183567	50 VIEW STREET PASCOE VALE 3044	PASCOE VALE	3044	-37.72324568	144.92764350	16
1140271	1	16:38:00.0000000	2002-02-11	Repair Burst Water Main	WRBRST	POLYETHYLENE(SOLID WALL, HIGH DENSITY)	125	SE	Low shrink/swell potential.	Silty Soil.	125	POLYETHYLENE(SOLID WALL, HIGH DENSITY)	CIRCULAR	2000-11-30	NONE	(null)	YES	ALBANY	ROAD	81.0006	INTEGRITY	56.1900	56.0600	-37.84562042	-37.84540255	145.02344159	145.02256463	1550536288	1125029165	REP BURST 0-1.5M DEEP, <100DIA	UNKN	UNKN			1071841	40 ALBANY ROAD TOORAK 3142	TOORAK	3142	-37.84533508	145.02339440	5
1141471	1	12:30:00.0000000	2005-02-17	Repair Burst Water Main	WRBRST	DUCTILE IRON CEMENT LINED	225	EX	Moderate shrink/swell potential.	Clay.	225	DUCTILE IRON CEMENT LINED	CIRCULAR	2002-04-18	NONE	(null)	YES	SUMMERHILL	ROAD	62.0757	INTEGRITY	34.9900	36.8100	-37.85730698	-37.85785750	145.07565305	145.07556639	1551037223	1125029165	REP BURST 0-1.5M DEEP <225 DIA	UNKN	UNKN			1098115	MM/96 SUMMERHILL ROAD GLEN IRIS 3127	GLEN IRIS	3127	-37.85745644	145.07535380	11
1141963	1	14:15:00.0000000	2008-08-05	Repair Burst Water Main	WRBRST	UPVC - MODIFIED	225	EX	Moderate shrink/swell potential.	Clay.	225	UPVC - MODIFIED	CIRCULAR	2003-05-01	NONE	(null)	YES	LARA	WAY	245.0863	INTEGRITY	129.2400	132.1700	-37.66421302	-37.66202718	144.96799112	144.96838536	1550536408	1125029156	REP LK 1.5DEEP NON MS <225 DIA	UNKN	UNKN			1739734	METER ENTRY/65 LARA WAY CAMPBELLFIELD 3061	CAMPBELLFIELD	3061	-37.66329700	144.96847600	21
1141971	1	01:14:00.0000000	2009-08-28	Repair Burst Water Main	WRBRST	UPVC - MODIFIED	100	SE	Low shrink/swell potential.	Silty Soil.	100	UPVC - MODIFIED	CIRCULAR	2002-12-08	NONE	(null)	YES	CHANDLERS	ROAD	44.8917	INTEGRITY	49.0000	50.1600	-37.86538542	-37.86577357	145.02949179	145.02947531	1550536288	1125029165	REPAIR LEAKING WATER MAIN	UNKN	UNKN			1078285	1 CLAREMONT AVENUE MALVERN 3144	MALVERN	3144	-37.86565226	145.02958110	27
1143194	1	12:00:00.0000000	2001-05-04	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	225	EX	Moderate shrink/swell potential.	Clay.	225	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	1998-11-09	NONE	(null)	YES	RHODES	PARADE	72.2480	INTEGRITY	80.8500	81.0000	-37.71522188	-37.71525669	144.92680136	144.92604906	1551074748	1125029159	REP BURST 0-1.5M DEEP, <100DIA	UNKN	UNKN			1482751	7/59-61 RHODES PARADE OAK PARK 3046	OAK PARK	3046	-37.71555181	144.92509470	10
1143899	1	09:36:00.0000000	2013-03-28	Repair Burst Water Main	WRBRST	UPVC - MODIFIED	150	EX	Moderate shrink/swell potential.	Clay.	150	UPVC - MODIFIED	CIRCULAR	2005-10-12	NONE	(null)	YES	XAVIER	STREET	181.0172	INTEGRITY	64.6300	65.4100	-37.71769900	-37.71921688	144.91842809	144.91912874	1551074748	1125029159	REPAIR LEAKING WATER MAIN	UNKN	UNKN			1185148	54 XAVIER STREET OAK PARK 3046	OAK PARK	3046	-37.71785051	144.91861620	29
1144080	1	02:42:00.0000000	2005-04-29	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	100	VE	Very high shrink/swell potential.	Expansive Clay.	100	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	1998-09-02	NONE	(null)	YES	SETANI	CRESCENT	85.4847	INTEGRITY	67.1739	67.8300	-37.73671357	-37.73681289	145.04250331	145.04346471	1550626060	1125029151	REP BURST 0-1.5M DEEP, <100DIA	UNKN	UNKN			1581177	3/65 ALAMEIN ROAD HEIDELBERG WEST 3081	HEIDELBERG WEST	3081	-37.73745082	145.04158740	27
1144087	1	15:40:00.0000000	2001-06-20	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	100	VE	Very high shrink/swell potential.	Expansive Clay.	100	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	2000-11-23	NONE	(null)	YES	ALAMEIN	ROAD	62.8752	INTEGRITY	65.9500	66.4406	-37.73523490	-37.73579531	145.04269552	145.04261130	1550626060	1125029151	REP LK 1.5M DEEP NON MS 100DIA	UNKN	UNKN			1161091	78 ALAMEIN ROAD HEIDELBERG WEST 3081	HEIDELBERG WEST	3081	-37.73552407	145.04276160	2
1144092	1	15:31:00.0000000	2004-03-25	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	100	VE	Very high shrink/swell potential.	Expansive Clay.	100	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	2003-06-17	NONE	(null)	YES	LIBERTY	PARADE	104.2339	INTEGRITY	65.0670	65.7010	-37.73372765	-37.73465403	145.04083825	145.04065162	1550626060	1125029151	REP LK 1.5M DEEP NON MS 100DIA	UNKN	UNKN			1164451	372 LIBERTY PARADE HEIDELBERG WEST 3081	HEIDELBERG WEST	3081	-37.73412300	145.04088080	3
1144638	1	10:16:00.0000000	2013-04-09	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	100	SE	Low shrink/swell potential.	Silty Soil.	100	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	2001-06-19	NONE	(null)	YES	RAYMOND	STREET	200.4096	INTEGRITY	78.3900	76.6156	-37.70578986	-37.70757910	144.94980976	144.94950406	1551074748	1125029159	REPAIR LEAKING WATER MAIN	UNKN	UNKN			1191333	1 RICHARD STREET HADFIELD 3046	HADFIELD	3046	-37.70751269	144.94937280	48
1144647	1	11:00:00.0000000	2000-05-12	Repair Burst Water Main	WRBRST	POLYETHYLENE(SOLID WALL, HIGH DENSITY)	125	VE	Very high shrink/swell potential.	Expansive Clay.	125	POLYETHYLENE(SOLID WALL, HIGH DENSITY)	CIRCULAR	1999-11-18	NONE	(null)	YES	AYLESBURY	CRESCENT	64.9742	MIGRATED	108.0000	108.1296	-37.69052650	-37.69019825	144.88552782	144.88491790	1551076385	1125029159	REP BURST MNS UPTO 100 DTH>2-3	UNKN	UNKN			1182548	41 AYLESBURY CRESCENT GLADSTONE PARK 3043	GLADSTONE PARK	3043	-37.69039459	144.88488660	2
1145045	1	00:33:00.0000000	2004-07-08	Repair Burst Water Main	WRBRST	DUCTILE IRON CEMENT LINED	150	SE	Low shrink/swell potential.	Silty Soil.	150	DUCTILE IRON CEMENT LINED	CIRCULAR	2002-02-21	NONE	(null)	YES	DUNDAS	STREET	45.0667	INTEGRITY	74.6900	75.3116	-37.75264212	-37.75270068	145.00427223	145.00477828	1550539577	1125029158	REP BURST 0-1.5M DEEP, <100DIA	UNKN	UNKN			1118815	29 DUNDAS STREET PRESTON 3072	PRESTON	3072	-37.75242668	145.00440670	10
1145593	1	00:45:00.0000000	2010-09-21	Repair Burst Water Main	WRBRST	DUCTILE IRON CEMENT LINED	150	VE	Very high shrink/swell potential.	Expansive Clay.	150	DUCTILE IRON CEMENT LINED	CIRCULAR	2001-06-26	NONE	(null)	YES	SPRINGBANK	STREET	98.4916	INTEGRITY	109.2100	110.0900	-37.68403216	-37.68324626	144.87134880	144.87132885	1550536407	1125029159	REPAIR LEAKING WATER MAIN	UNKN	UNKN			1590434	70 SPRINGBANK STREET TULLAMARINE 3043	TULLAMARINE	3043	-37.68317972	144.87149630	37
1146486	1	10:43:00.0000000	2012-09-26	Repair Burst Water Main	WRBRST	UPVC - MODIFIED	225	EX	Moderate shrink/swell potential.	Clay.	225	UPVC - MODIFIED	CIRCULAR	2005-03-24	NONE	(null)	YES	RANDOR	STREET	71.8996	INTEGRITY	133.0900	132.3700	-37.66117899	-37.66126924	144.96771273	144.96851964	1550536408	1125029156	REPAIR LEAKING WATER MAIN	UNKN	UNKN			1654517	4/49 LARA WAY CAMPBELLFIELD 3061	CAMPBELLFIELD	3061	-37.66116188	144.96841940	30
1146517	1	15:25:00.0000000	2002-07-20	Repair Burst Water Main	WRBRST	UPVC - MODIFIED	150	EX	Moderate shrink/swell potential.	Clay.	150	UPVC - MODIFIED	CIRCULAR	2001-08-27	NONE	(null)	YES	WATERLOO	ROAD	97.1530	INTEGRITY	79.4600	82.5500	-37.71160696	-37.71076013	144.91977928	144.91951486	1551074598	1125029159	REP BURST 0-1.5M DEEP <150 DIA	UNKN	UNKN			1527160	296 WATERLOO ROAD GLENROY 3046	GLENROY	3046	-37.71149203	144.91986040	4
1146519	1	14:45:00.0000000	2003-12-30	Repair Burst Water Main	WRBRST	POLYETHYLENE(SOLID WALL, HIGH DENSITY)	180	EX	Moderate shrink/swell potential.	Clay.	180	POLYETHYLENE(SOLID WALL, HIGH DENSITY)	CIRCULAR	2003-08-18	NONE	(null)	YES	CARDINAL	ROAD	115.7344	INTEGRITY	82.7000	82.2400	-37.71134917	-37.71238052	144.92754840	144.92735495	1551074598	1125029159	REP LK 1.5DEEP NON MS <300 DIA	UNKN	UNKN			1189318	33 CARDINAL ROAD GLENROY 3046	GLENROY	3046	-37.71227157	144.92726870	1
1146725	1	09:50:00.0000000	2008-02-07	Repair Burst Water Main	WRBRST	MEDIUM DENSITY POLYETHYLENE	63	EX	Moderate shrink/swell potential.	Clay.	63	MEDIUM DENSITY POLYETHYLENE	CIRCULAR	2005-11-07	NONE	(null)	YES	CHEDDAR	ROAD WEST	78.7246	INTEGRITY	95.3347	95.8493	-37.71274073	-37.71334736	145.00990642	145.00944370	1550610094	1125029168	REP LK 1.5M DEEP NON MS 100DIA	UNKN	UNKN			1515255	1A SUTTON STREET RESERVOIR 3073	RESERVOIR	3073	-37.71245246	145.00980140	9
1148161	1	11:38:00.0000000	2012-02-14	Repair Burst Water Main	WRBRST	UPVC - MODIFIED	150	VE	Very high shrink/swell potential.	Expansive Clay.	150	UPVC - MODIFIED	CIRCULAR	2006-10-12	NONE	(null)	YES	UNKNOWN	WALK	77.5167	INTEGRITY	61.7869	62.6900	-37.73896607	-37.73827791	144.96854547	144.96858281	1550536336	1125029158	REPAIR BURST WATER MAIN	UNKN	UNKN			1599808	33 STOCKADE AVENUE COBURG 3058	COBURG	3058	-37.73842394	144.97041200	21
1148228	1	13:30:00.0000000	2001-06-05	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	100	EX	Moderate shrink/swell potential.	Clay.	100	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	1998-04-07	NONE	(null)	YES	WHEATSHEAF	ROAD	121.9800	INTEGRITY	91.0460	90.4080	-37.70681406	-37.70739023	144.92026787	144.92144581	1551074598	1125029159	REP LK 1.5M DEEP NON MS 100DIA	UNKN	UNKN			1187858	77-79 WHEATSHEAF ROAD GLENROY 3046	GLENROY	3046	-37.70747691	144.92111830	12
1148396	1	12:56:00.0000000	2011-09-03	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	100	VE	Very high shrink/swell potential.	Expansive Clay.	100	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	2003-02-07	NONE	(null)	YES	UNKNOWN	PARADE	198.5469	INTEGRITY	65.7982	66.4068	-37.74574932	-37.74453218	145.04308848	145.04409530	1550626060	1125029151	REPAIR LEAKING WATER MAIN	UNKN	UNKN			1160769	43 MOROTAI PARADE HEIDELBERG WEST 3081	HEIDELBERG WEST	3081	-37.74527101	145.04306100	34
1148417	1	10:22:00.0000000	2007-09-25	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	150	VE	Very high shrink/swell potential.	Expansive Clay.	150	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	1997-12-22	NONE	(null)	YES	WATERDALE	ROAD	262.7028	INTEGRITY	68.8199	70.3430	-37.73906594	-37.73672015	145.04822266	145.04861722	1550626060	1125029151	REP LK 1.5DEEP NON MS <225 DIA	UNKN	UNKN			1164253				(null)	(null)	39
1148935	1	10:37:00.0000000	2003-06-12	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	100	SE	Low shrink/swell potential.	Silty Soil.	100	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	1998-08-10	NONE	(null)	YES	HALSBURY	STREET	245.9826	INTEGRITY	79.8546	78.5019	-37.70963010	-37.71181885	144.94111817	144.94071311	1551074748	1125029159	REP LK 1.5M DEEP NON MS 100DIA	UNKN	UNKN			1190627	10 HALSBURY STREET HADFIELD 3046	HADFIELD	3046	-37.71322631	144.94059380	19
1149132	1	10:44:00.0000000	2007-08-30	Repair Burst Water Main	WRBRST	MEDIUM DENSITY POLYETHYLENE	100	EX	Moderate shrink/swell potential.	Clay.	100	MEDIUM DENSITY POLYETHYLENE	CIRCULAR	2003-07-18	NONE	(null)	YES	ACACIA	STREET	158.9408	INTEGRITY	83.6650	84.0150	-37.70903337	-37.70874523	144.92793335	144.92618795	1551074598	1125029159	REP LK 1.5M DEEP NON MS 100DIA	UNKN	UNKN			1187938				(null)	(null)	16
1149158	1	17:30:00.0000000	2005-04-16	Repair Burst Water Main	WRBRST	DUCTILE IRON CEMENT LINED	300	EX	Moderate shrink/swell potential.	Clay.	300	DUCTILE IRON CEMENT LINED	CIRCULAR	2002-12-04	NONE	(null)	YES	PASCOE VALE	ROAD	24.9560	INTEGRITY	131.0000	130.4100	-37.66235951	-37.66257409	144.92232853	144.92224406	1550536408	1125029156	REP BURST 0-1.5M DEEP <300DIA	UNKN	UNKN			1203116	2 TAGGERTY CRESCENT MEADOW HEIGHTS 3048	MEADOW HEIGHTS	3048	-37.66223773	144.92218870	10
